INDEX,pop_daytime_fishnet500,pop_nighttime_fishnet500,ACC_ACD,ACC_COM,ACC_ET,ACC_LS,DEN_FLOOR,DEN_BUILT,DEN_WALK,DEN_DRIVE,DEN_EVI,DEN_MNDWI,DIS_METRO,DIS_BUS,ACC_CBD,DEN_EXCHANGE,DEN_BUS
G500-5345,79.755556,82.266667,6,17,26,27,1.781747,0.173716,0.00682,0.007024,0.591635,0.0,1.327969,0.052814,6.056479,0.0,10
G500-5346,48.533333,39.066667,13,15,10,22,1.852381,0.188209,0.00485,0.011657,0.56418,0.0,1.347882,0.260241,6.45552,0.0,1
G500-5348,62.111111,57.0,0,0,1,0,0.029991,0.008502,0.003625,0.005396,0.753221,0.054188,1.2012,0.467688,7.291045,0.0,0
G500-5349,94.177778,100.033333,14,1,34,73,1.771435,0.250012,0.014819,0.000447,0.357982,0.16623,1.325502,0.216793,7.72348,0.0,4
G500-5350,54.488889,77.1,3,2,30,20,2.097741,0.230607,0.006614,0.002353,0.556444,0.001516,1.603443,0.589701,8.163635,0.0,0
G500-5351,12.944444,10.853333,0,4,4,2,0.552421,0.086003,0.006483,0.004784,0.344422,0.0,1.971066,0.69588,8.610328,0.0,0
G500-5352,39.911111,37.133333,16,54,23,37,3.029348,0.305607,0.011359,0.001001,0.313441,0.0,2.245985,0.278809,9.06259,0.0,3
G500-5353,42.977778,51.166667,6,7,25,30,2.294022,0.28041,0.010321,0.002937,0.387708,0.079951,2.048139,0.177447,9.519629,0.0,9
G500-5356,31.688889,7.5,1,1,9,5,0.857885,0.129352,0.000951,0.0,0.445829,0.273708,1.771432,0.524174,10.913374,0.0,0
G500-5357,44.044444,29.333333,0,1,4,7,2.695267,0.268428,0.002716,0.0,0.141638,0.146351,1.609757,0.260059,11.38396,0.0,0
G500-5358,8.119444,8.0,5,12,27,29,1.187405,0.164695,0.00491,0.001729,0.210276,0.308093,1.595201,0.178255,11.856953,0.0,5
G500-5367,12.644444,5.14,0,1,0,0,3.558644,0.245586,0.009409,0.0,0.022678,0.405697,1.070554,0.836977,16.18711,0.0,0
G500-5368,11.044444,6.8,0,0,0,1,0.96595,0.109715,0.011245,0.000997,0.076329,0.169957,1.329226,0.482315,16.673792,0.0,0
G500-5369,23.822222,18.566667,0,5,0,1,1.835666,0.229646,0.003741,0.002784,0.206902,0.008047,1.034295,0.372314,17.161239,0.0,0
G500-5370,80.622222,70.233333,1,6,6,3,2.130657,0.239369,0.009595,0.009326,0.295785,0.0,0.542902,0.175489,17.649389,0.0,18
G500-5371,55.533333,53.133333,8,19,10,15,2.710205,0.168097,0.008459,0.005288,0.506601,0.0,0.140427,0.07965,18.138184,1.0,20
G500-5372,38.266667,39.133333,4,5,13,8,2.229704,0.265555,0.010325,0.005918,0.220246,0.0,0.494668,0.192933,18.627575,0.0,18
G500-5373,5.688889,6.1,4,16,1,2,2.580941,0.2293,0.004145,0.003899,0.524063,0.0,0.98472,0.364059,19.117514,0.0,0
G500-5374,6.488889,8.033333,2,9,2,1,1.268165,0.163759,0.003331,0.000816,0.526717,0.0,0.704834,0.271335,19.607961,0.0,9
G500-5375,11.177778,14.3,17,27,42,28,3.283148,0.255984,0.008083,0.00244,0.373417,0.0,0.258113,0.211925,20.098879,2.0,32
G500-5376,70.777778,71.4,11,22,20,27,2.100943,0.148112,4e-06,0.022551,0.49377,0.0,0.369395,0.274738,20.590234,0.0,0
G500-5377,158.133333,142.5,14,14,189,155,3.750737,0.271646,0.000618,0.008367,0.178658,0.0,0.840407,0.049328,21.081995,0.0,43
G500-5378,34.555556,22.933333,1,12,6,7,3.191994,0.319927,0.002476,0.001063,0.2238,0.0,1.332709,0.095997,21.574136,0.0,8
G500-5379,39.688889,36.433333,3,2,10,0,1.718149,0.193097,0.006104,0.0,0.255717,0.000348,1.343574,0.31692,22.066629,0.0,0
G500-5383,29.444444,25.466667,0,1,0,1,0.587868,0.052174,0.002009,0.004271,0.265728,0.401385,1.917527,0.246891,24.039703,0.0,1
G500-5384,2.410317,2.98,0,0,0,0,0.0,0.0,0.000552,0.0,0.043719,0.521802,2.322679,0.746247,24.533653,0.0,0
G500-5385,3.038889,2.829167,0,0,0,0,0.0,0.0,0.0,0.0,0.001917,0.533539,2.759125,1.006194,25.027843,0.0,0
G500-5386,32.155556,40.033333,3,17,92,57,2.180444,0.337332,0.013522,0.002366,0.206329,8.3e-05,1.680229,0.233018,11.242225,0.0,2
G500-5387,17.088889,12.2,3,7,13,9,3.627426,0.268487,0.012823,0.0,0.347545,0.077971,1.244093,0.107345,10.764777,0.0,1
G500-5388,82.488889,82.2,18,18,90,136,2.819688,0.360985,0.010333,0.005173,0.3012,0.0,0.878843,0.152838,10.289471,0.0,18
G500-5389,176.333333,146.9,11,31,186,229,2.373334,0.35499,0.012562,0.013254,0.240779,0.0,0.602219,0.169393,9.81662,0.0,23
G500-5390,170.152778,187.233333,12,23,82,91,3.893615,0.422692,0.005883,0.006907,0.087245,0.0,0.659812,0.120922,9.346594,0.0,25
G500-5391,32.6,34.266667,13,52,38,74,3.912072,0.293595,0.008782,0.018641,0.230486,0.010242,1.00401,0.147724,8.879843,0.0,46
G500-5392,7.855556,8.233333,0,5,9,4,0.359383,0.02603,0.000693,0.002619,0.042378,0.724269,0.78347,0.217173,8.416913,0.0,2
G500-5393,230.2,222.333333,27,40,119,162,8.76551,0.344083,0.008396,0.007582,0.268094,0.005756,0.317349,0.202619,7.958468,0.0,4
G500-5394,141.422222,146.433333,30,41,100,110,7.192691,0.271886,0.019434,0.012377,0.221153,0.0,0.295964,0.096404,7.505333,1.0,57
G500-5395,292.844444,277.566667,32,35,184,246,7.065386,0.305646,0.018465,0.004212,0.265195,0.0,0.551783,0.210168,7.058528,0.0,10
G500-5396,348.311111,338.266667,42,55,503,410,7.941831,0.302716,0.026429,0.009076,0.326143,0.0,0.765342,0.08466,6.619337,0.0,58
G500-5397,219.977778,217.733333,22,37,170,220,6.655183,0.319717,0.019579,0.002,0.284061,0.001517,0.474007,0.270568,6.189379,0.0,0
G500-5398,45.133333,34.166667,14,31,112,108,6.184647,0.261544,0.017129,0.007593,0.353821,0.0,0.256046,0.172725,5.77072,2.0,59
G500-5399,321.533333,276.166667,27,23,169,171,7.115411,0.278177,0.010029,0.02394,0.309016,0.0,0.090591,0.057768,5.366005,1.0,77
G500-5400,242.711111,223.7,20,9,89,98,8.21965,0.268053,0.010282,0.009244,0.337413,0.001517,0.54418,0.04733,4.978636,0.0,61
G500-5401,224.444444,205.866667,20,100,299,61,6.33742,0.294266,0.014958,0.004141,0.313476,0.001517,0.067563,0.064009,4.612983,1.0,61
G500-5402,161.422222,140.733333,20,17,165,53,3.854636,0.216689,0.012327,0.00462,0.570224,0.0,0.461517,0.217821,4.274624,0.0,42
G500-5403,167.244444,169.6,10,12,52,89,4.982651,0.292156,0.004811,0.004765,0.516824,0.0,0.687658,0.081589,3.970543,0.0,46
G500-5404,340.311111,363.666667,18,31,56,122,7.191017,0.427089,0.003404,0.0,0.330837,0.0,0.340876,0.316054,3.70918,0.0,0
G500-5405,184.133333,216.133333,24,12,120,156,8.684822,0.464256,0.003389,0.002782,0.209974,0.0,0.509431,0.138491,3.500116,0.0,2
G500-5406,222.022222,286.433333,31,27,167,192,6.39552,0.416445,0.003293,0.007535,0.213951,0.0,0.555834,0.127295,3.35315,0.0,73
G500-5407,213.711111,280.066667,34,81,124,279,7.37765,0.424946,0.007579,0.0,0.152582,0.0,0.46387,0.061504,3.276646,0.0,5
G500-5408,183.955556,173.1,27,45,104,128,8.060064,0.412833,0.009355,0.002,0.289827,0.0,0.788289,0.117638,3.275547,0.0,21
G500-5409,185.022222,155.7,27,29,53,77,6.954215,0.2469,0.008679,0.008226,0.31608,0.0,0.582704,0.11389,3.349927,0.0,48
G500-5410,32.622222,33.033333,9,2,13,13,4.02704,0.242442,0.00146,0.000461,0.566049,0.0,0.513852,0.304766,3.494969,0.0,0
G500-5411,80.644444,100.433333,2,7,5,8,3.732205,0.236103,0.004403,0.0,0.513066,0.0,0.742643,0.650541,3.702379,0.0,0
G500-5412,12.4,7.433333,0,1,2,11,2.344783,0.220118,0.007114,0.0,0.402874,0.0,0.905212,0.742661,3.962374,0.0,0
G500-5413,32.577778,28.233333,3,0,1,2,2.52998,0.200745,0.009113,0.004928,0.272704,0.0,0.969424,0.605308,4.26535,0.0,0
G500-5414,49.666667,42.833333,19,2,34,107,4.064559,0.228569,0.012354,0.001563,0.242243,0.0,0.774195,0.11173,4.602826,0.0,2
G500-5415,17.377778,19.033333,2,3,21,16,1.138084,0.119667,0.00471,0.001525,0.551065,0.0,0.871191,0.170786,4.967777,0.0,2
G500-5417,28.577778,22.6,0,0,1,0,0.311376,0.043544,0.001733,0.0,0.865532,0.001526,0.867743,0.370439,5.758855,0.0,0
G500-5420,36.0,31.3,5,4,4,10,1.807605,0.091043,0.009389,0.0,0.586209,0.130475,0.702419,0.349969,7.045765,0.0,0
G500-5421,111.488889,122.4,10,10,12,4,2.145755,0.182632,0.008051,0.007582,0.551639,0.0,0.898591,0.120386,7.49237,0.0,4
G500-5422,95.755556,112.633333,21,8,74,80,2.042085,0.426079,0.009696,0.000296,0.205613,0.0,1.273396,0.434763,7.945339,0.0,0
G500-5423,66.333333,60.366667,16,45,34,78,1.985686,0.235906,0.007706,0.007378,0.156107,0.0,1.713363,0.251136,8.403642,0.0,7
G500-5424,25.733333,22.733333,9,54,22,20,1.701881,0.277074,0.008267,0.005174,0.307107,0.006324,1.826481,0.042365,8.866454,0.0,9
G500-5429,11.177778,7.533333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.998941,1.12211,0.493753,11.228446,0.0,0
G500-5430,8.177778,2.016667,0,0,0,0,0.000706,0.000118,0.0,0.0,0.000609,0.98388,1.101126,0.586235,11.707724,0.0,0
G500-5435,8.066667,7.5,1,2,2,2,0.169725,0.013974,0.001333,0.000508,0.00765,0.46366,0.628403,0.697771,14.125679,0.0,0
G500-5436,8.111111,5.033333,0,4,0,1,1.488282,0.114076,0.003118,0.003118,0.061721,0.227526,1.000987,0.793653,14.612584,0.0,0
G500-5437,2.996825,3.76,0,0,0,0,0.76496,0.068924,0.005882,0.004789,0.505402,0.073011,0.806395,0.629537,15.100344,0.0,0
G500-5438,13.422222,7.933333,0,8,1,0,2.809639,0.205777,0.014822,0.005004,0.198185,0.0,0.520603,0.525377,15.588881,0.0,0
G500-5439,3.822222,3.6,1,1,3,6,3.245809,0.25588,0.008343,0.004152,0.382641,0.001516,0.625925,0.540751,16.078122,0.0,0
G500-5440,14.911111,16.533333,2,4,9,14,2.828284,0.293348,0.010514,0.008484,0.22615,0.001516,1.006249,0.131235,16.568005,0.0,20
G500-5441,4.995238,7.4,1,3,15,10,3.322101,0.342329,0.009047,0.003142,0.333795,0.0,1.207454,0.226676,17.058476,0.0,1
G500-5442,12.755556,9.266667,6,8,4,4,3.125201,0.276624,0.001162,0.002403,0.441045,0.0,0.826391,0.325724,17.549484,0.0,0
G500-5443,15.6,18.6,1,5,0,4,1.476504,0.134545,0.000894,0.006448,0.496871,0.0,0.63867,0.545738,18.040987,0.0,0
G500-5444,11.0,10.033333,0,6,0,0,0.818825,0.111939,0.00349,0.00205,0.806158,0.009097,0.795536,0.687796,18.532944,0.0,0
G500-5448,23.288889,17.9,0,4,8,6,0.569457,0.049803,0.002547,0.004195,0.409484,0.004343,0.755831,0.150617,20.504663,0.0,10
G500-5449,56.577778,52.966667,3,8,44,26,1.961688,0.177487,0.00295,0.0,0.286989,0.001339,1.068228,0.423268,20.998428,0.0,0
G500-5450,103.622222,105.7,11,28,36,32,4.320337,0.265196,0.001473,0.004429,0.329168,0.002892,1.266306,0.089079,21.492482,0.0,37
G500-5451,38.288889,35.233333,3,16,8,8,1.775283,0.218919,0.002828,0.003514,0.484444,0.0,0.906345,0.215837,21.986805,0.0,36
G500-5452,10.466667,9.0,0,15,5,2,1.824482,0.19425,0.003011,0.0,0.704208,0.0,0.734432,0.145352,22.481379,0.0,3
G500-5453,11.711111,12.9,0,3,5,4,2.415488,0.283167,0.00583,0.0,0.610565,0.0,0.870241,0.096195,22.976188,0.0,4
G500-5454,25.844444,20.6,0,5,1,0,1.172959,0.169765,0.006464,0.005656,0.47995,0.065368,1.214598,0.233164,23.471216,0.0,2
G500-5455,13.2,8.966667,2,31,3,3,2.101817,0.245251,0.005737,0.008786,0.244842,0.0,1.641091,0.290501,23.966451,0.0,0
G500-5456,7.755556,6.766667,0,1,0,1,0.0,0.0,0.007055,0.005333,0.429445,0.008604,2.100264,0.659372,24.46188,0.0,0
G500-5457,4.949206,4.64,0,5,2,2,0.0,0.0,0.003675,0.002239,0.264154,0.022918,2.531102,1.131346,24.957492,0.0,0
G500-5458,6.6,3.42,0,0,0,0,0.0,0.0,0.001274,0.0,0.264874,0.096484,2.486901,1.178092,25.453275,0.0,0
G500-5461,4.591667,3.103333,0,0,0,0,0.0,0.0,0.0,0.0,0.004556,0.78095,2.918778,1.74556,26.941559,0.0,0
G500-5462,83.955556,60.466667,9,23,259,29,1.819079,0.318493,0.010397,0.000278,0.297864,0.0,1.679015,0.316091,11.107254,0.0,2
G500-5463,47.711111,38.366667,6,25,160,20,2.115075,0.347709,0.008662,0.002055,0.342504,0.046496,1.179736,0.116215,10.623741,0.0,3
G500-5464,124.844444,106.333333,11,16,71,67,1.33897,0.271444,0.012083,0.003061,0.418294,0.033062,0.681513,0.101816,10.141828,0.0,23
G500-5465,264.022222,230.133333,10,8,61,80,2.50797,0.275548,0.004991,0.010983,0.290893,0.0,0.192729,0.154894,9.661754,1.0,87
G500-5466,133.769444,107.833333,12,7,52,49,3.698684,0.348788,0.011694,0.005904,0.215142,0.0,0.331404,0.055901,9.183805,0.0,35
G500-5467,12.177778,9.7,6,47,16,15,1.752232,0.178344,0.012764,0.001446,0.217599,0.412873,0.826144,0.258803,8.708334,0.0,4
G500-5468,81.088889,85.2,7,4,7,3,3.024812,0.137916,0.014584,0.013117,0.14206,0.372731,0.585269,0.077268,8.235768,0.0,2
G500-5469,353.6,356.766667,23,20,79,84,6.051602,0.308297,0.018648,0.023757,0.177571,0.0,0.416272,0.048612,7.766639,0.0,55
G500-5470,178.088889,202.4,27,25,71,94,4.364372,0.350337,0.030217,0.014464,0.168278,0.0,0.400209,0.113056,7.301608,0.0,18
G500-5471,419.777778,409.7,42,66,250,195,6.076928,0.233573,0.021451,0.017668,0.166371,0.0,0.804395,0.094798,6.841512,0.0,68
G500-5472,259.244444,264.633333,32,20,103,175,4.85741,0.264782,0.019585,0.005713,0.407012,0.0,0.594346,0.265619,6.387416,0.0,1
G500-5473,512.977778,474.166667,43,59,305,424,8.915014,0.342866,0.03032,0.008324,0.203591,0.0,0.095702,0.07162,5.940697,1.0,62
G500-5474,90.311111,109.066667,14,5,53,77,6.228341,0.284332,0.011434,0.000656,0.411596,0.0,0.406288,0.371791,5.503152,0.0,0
G500-5475,319.444444,320.466667,14,39,48,51,5.527243,0.195879,0.012026,0.013501,0.468532,0.001517,0.472396,0.239865,5.077153,0.0,11
G500-5476,233.755556,221.166667,24,25,66,70,8.392053,0.247608,0.011831,0.001455,0.278612,0.0,0.74612,0.126897,4.665863,0.0,6
G500-5477,176.0,182.933333,20,11,66,53,5.791892,0.271308,0.02189,0.001291,0.496757,0.0,0.554823,0.17734,4.273532,0.0,6
G500-5478,78.444444,94.3,3,4,19,9,1.980077,0.170436,0.023934,0.0,0.723059,0.0,0.718513,0.469464,3.905877,0.0,0
G500-5479,223.644444,279.566667,9,1,34,17,1.748361,0.139318,0.02016,0.000465,0.775603,0.001517,0.631759,0.336602,3.570529,0.0,0
G500-5480,350.8,368.866667,23,22,88,119,5.786757,0.269969,0.007895,0.007706,0.365231,0.0,0.206016,0.08901,3.277419,1.0,88
G500-5481,286.422222,287.0,37,41,83,153,7.654768,0.318721,0.004202,0.009407,0.235276,0.0,0.431006,0.030569,3.038795,0.0,30
G500-5482,241.533333,251.933333,30,44,52,105,5.772656,0.223879,0.004584,0.019741,0.388625,0.0,0.349542,0.159177,2.868288,0.0,32
G500-5483,552.222222,516.033333,53,59,198,264,4.946056,0.26937,0.014431,0.006523,0.314411,0.0,0.168534,0.055751,2.778466,2.0,62
G500-5484,220.555556,211.566667,57,54,177,134,6.081197,0.311933,0.007086,0.00825,0.332055,0.0,0.659263,0.122523,2.77717,0.0,65
G500-5485,129.0,110.1,59,30,56,84,5.476641,0.24077,0.005387,0.00941,0.158417,0.004974,0.325927,0.071245,2.86452,0.0,52
G500-5486,191.888889,185.833333,16,18,29,43,3.050107,0.168053,0.006919,0.008846,0.316308,0.076568,0.175296,0.125852,3.032866,1.0,27
G500-5487,172.222222,168.0,8,38,9,7,2.901304,0.190982,0.008348,0.003218,0.422653,0.08981,0.243086,0.2601,3.269721,2.0,25
G500-5488,66.4,55.333333,12,20,11,13,2.656423,0.195928,0.012061,0.002792,0.414826,0.081075,0.571823,0.256225,3.561443,0.0,13
G500-5489,99.977778,93.866667,1,4,0,2,0.182831,0.014387,0.007142,0.01353,0.485665,0.046013,0.648755,0.515636,3.895725,0.0,0
G500-5490,173.911111,125.066667,1,13,6,20,3.227097,0.125563,0.014865,0.005645,0.266551,0.065727,0.283689,0.147806,4.262566,0.0,4
G500-5491,200.8,82.033333,2,7,8,4,9.1519,0.243026,0.011203,0.00204,0.254749,0.093023,0.489975,0.283385,4.654275,0.0,0
G500-5492,295.688889,108.3,8,116,184,33,11.573703,0.298023,0.013655,0.003735,0.22884,0.096086,0.273175,0.081646,5.065084,0.0,12
G500-5493,226.577778,177.7,23,100,85,107,6.475325,0.171288,0.013605,0.009965,0.360614,0.119669,0.492396,0.228764,5.490708,0.0,15
G500-5494,70.555556,49.366667,2,3,0,3,0.388766,0.064154,0.017553,0.015694,0.507366,0.086901,0.361771,0.108917,5.927957,0.0,17
G500-5495,150.4,113.066667,5,20,20,23,1.270897,0.123102,0.005271,0.004001,0.281963,0.025101,0.479405,0.252592,6.374439,0.0,26
G500-5496,444.688889,421.933333,23,35,21,24,2.62225,0.174829,0.007302,0.004369,0.442823,0.0,0.209528,0.155831,6.828343,2.0,35
G500-5497,131.222222,146.233333,6,29,39,60,2.787258,0.254246,0.000954,0.004637,0.511566,0.0,0.59831,0.168749,7.288283,0.0,14
G500-5498,121.288889,113.466667,3,3,11,22,0.864819,0.107175,0.002645,0.023826,0.434429,0.0,1.082612,0.189143,7.753184,0.0,5
G500-5499,34.733333,32.8,13,70,23,30,2.200183,0.228257,0.009925,0.00368,0.344345,0.089189,1.525841,0.233523,8.222206,0.0,10
G500-5504,5.679365,6.033333,0,0,1,0,0.972176,0.064457,0.006213,0.0,0.174804,0.479425,0.986711,0.559641,10.609838,0.0,0
G500-5505,59.266667,49.066667,1,40,16,8,2.415358,0.204989,0.007616,0.0,0.196077,0.163254,0.65341,0.097663,11.093307,0.0,4
G500-5506,35.977778,23.933333,5,25,20,8,3.535571,0.262464,0.007411,0.0054,0.256326,0.012012,0.616678,0.092384,11.578181,0.0,6
G500-5507,20.822222,24.633333,6,5,7,4,2.701773,0.230519,0.002008,0.002008,0.155257,0.008734,0.913038,0.322275,12.064289,0.0,0
G500-5508,92.4,87.133333,16,44,34,43,4.100698,0.181086,0.004117,0.003377,0.22718,0.0,0.94152,0.089143,12.551489,0.0,12
G500-5509,46.044444,41.366667,13,47,41,42,3.595052,0.272524,0.007165,0.003407,0.25054,0.0,0.643143,0.125235,13.039657,0.0,29
G500-5510,102.177778,112.6,5,15,12,18,1.99803,0.157311,0.006393,0.00478,0.226412,0.0,0.143934,0.277059,13.52869,2.0,11
G500-5511,55.644444,55.166667,9,28,16,21,3.401966,0.129199,0.003125,0.00311,0.284807,0.019711,0.357493,0.297916,14.018497,0.0,0
G500-5512,22.311111,21.933333,0,2,1,3,1.637207,0.113872,0.002399,0.002399,0.391399,0.0,0.857255,0.499994,14.508999,0.0,0
G500-5513,76.313889,60.366667,7,54,13,24,1.258205,0.117603,0.008569,0.006371,0.395527,0.0,0.62926,0.130362,15.000129,0.0,9
G500-5514,111.311111,113.933333,5,18,41,53,2.650726,0.207073,0.008031,0.007969,0.454467,0.0,0.129317,0.08194,15.491826,1.0,22
G500-5515,173.511111,192.5,11,18,115,115,4.404036,0.321948,0.006115,0.010252,0.238071,0.0,0.370779,0.156965,15.984038,0.0,2
G500-5516,59.488889,67.3,23,19,38,77,3.987985,0.260184,0.001958,0.012091,0.264332,0.0,0.870765,0.078217,16.476719,0.0,4
G500-5517,15.377778,13.166667,0,8,2,4,3.354089,0.248153,0.001864,0.00801,0.427446,0.001516,1.370761,0.5335,16.969828,0.0,0
G500-5518,25.444444,21.2,0,1,0,1,2.812762,0.221691,0.003348,0.007726,0.431726,0.0,1.253436,0.794341,17.463329,0.0,0
G500-5519,57.755556,41.466667,0,0,0,0,0.301774,0.050225,0.0,0.021097,0.678077,0.0,1.138455,0.99046,17.95719,0.0,0
G500-5520,28.244444,20.4,0,2,5,4,0.215699,0.037837,0.001607,0.010954,0.862822,0.0,1.233311,1.185014,18.451381,0.0,0
G500-5521,23.733333,17.866667,0,0,0,1,0.193406,0.043501,0.0,0.004992,0.81083,0.0,1.498677,1.200083,18.945877,0.0,0
G500-5522,21.955556,17.866667,0,1,0,0,0.445747,0.057975,0.000191,0.004112,0.855058,0.0,1.366179,0.817475,19.440655,0.0,0
G500-5523,19.577778,17.193333,0,7,10,0,0.685357,0.152417,0.008115,0.004919,0.599959,0.0,1.198448,0.600966,19.935693,0.0,0
G500-5524,37.333333,26.566667,1,9,6,1,0.439558,0.060698,0.002286,0.00453,0.23081,0.0,1.227236,0.586263,20.430973,0.0,0
G500-5525,71.377778,71.966667,2,8,1,2,0.397797,0.030324,0.004582,0.0,0.19452,0.037058,1.440812,0.617386,20.926477,0.0,0
G500-5526,122.577778,130.266667,5,19,80,86,1.560119,0.098323,0.013314,0.009699,0.387675,0.013292,1.058206,0.189695,21.422191,0.0,8
G500-5527,101.533333,123.566667,5,16,25,16,4.486361,0.291454,0.005802,0.002093,0.402555,0.0,0.581145,0.279068,21.918099,0.0,0
G500-5528,45.311111,38.9,18,23,87,86,3.975596,0.257515,0.00795,0.003742,0.392485,0.0,0.235921,0.149929,22.414189,1.0,38
G500-5529,12.177778,18.166667,3,1,20,9,3.483957,0.283972,0.002609,0.0,0.297382,0.001275,0.523057,0.43376,22.910449,0.0,0
G500-5530,25.022222,19.9,1,11,0,3,1.468972,0.155232,0.003952,0.012693,0.35132,0.053838,0.99575,0.130542,23.406868,0.0,2
G500-5531,30.422222,30.333333,1,15,2,8,2.675395,0.296001,0.007883,0.005678,0.093092,0.0,1.486421,0.236222,23.903436,0.0,4
G500-5532,4.193651,3.666667,0,5,1,9,0.258539,0.04309,0.006903,0.004925,0.525581,0.009227,1.981761,0.527381,24.400145,0.0,0
G500-5534,23.266667,26.333333,3,6,2,0,0.134129,0.008894,0.006218,0.003963,0.283735,0.0,1.986941,0.7177,25.393949,0.0,0
G500-5535,14.555556,19.0,0,4,1,0,0.0,0.0,0.003573,0.003215,0.281316,0.028462,2.055756,1.059129,25.89103,0.0,0
G500-5536,70.244444,87.6,4,12,12,9,0.155713,0.017256,0.004948,0.000989,0.258819,0.0,2.237036,1.347605,26.388222,0.0,0
G500-5537,9.666667,12.4,8,12,4,11,1.328346,0.075349,0.006807,0.0,0.231697,0.004327,2.506497,1.295242,26.885518,0.0,0
G500-5538,48.577778,39.366667,0,0,0,0,0.0,0.0,0.001113,0.005083,0.402319,0.236009,2.839142,1.163972,27.382912,0.0,0
G500-5540,39.4,56.666667,1,7,14,15,1.676342,0.246213,0.010265,0.0,0.365374,0.0,1.373715,0.268897,11.483107,0.0,6
G500-5541,102.222222,89.266667,0,12,298,21,1.541732,0.264603,0.003869,2.2e-05,0.193343,0.0,1.667695,0.126223,10.993387,0.0,4
G500-5542,86.822222,63.033333,14,62,858,165,2.130521,0.358333,0.0061,0.007466,0.08839,0.0,1.2515,0.163708,10.504635,0.0,27
G500-5543,54.288889,52.7,8,18,191,46,2.43514,0.279431,0.005682,0.006136,0.256375,0.032325,0.799335,0.091629,10.016993,0.0,27
G500-5544,71.711111,65.066667,12,12,20,21,5.625288,0.311559,0.008818,0.001427,0.142684,0.032937,0.460023,0.287528,9.530632,0.0,0
G500-5545,25.544444,18.3,4,13,12,16,1.52205,0.134891,0.008188,0.003854,0.081012,0.438177,0.533203,0.40608,9.045758,0.0,0
G500-5547,140.355556,130.266667,16,12,31,34,7.766755,0.30702,0.021557,0.006328,0.183779,0.124861,0.384098,0.170784,8.081543,0.0,9
G500-5548,167.888889,165.433333,29,20,94,115,5.363459,0.419394,0.030658,0.016724,0.097143,0.0,0.131872,0.070255,7.602904,1.0,39
G500-5549,147.888889,128.8,23,20,98,86,6.559234,0.451342,0.033968,0.001612,0.119536,0.0,0.622293,0.182765,7.127197,0.0,26
G500-5550,149.044444,136.833333,41,31,96,96,7.869812,0.282889,0.011532,0.004548,0.27824,0.0,0.803588,0.141839,6.655054,0.0,57
G500-5551,344.288889,330.6,22,12,66,126,4.619015,0.298719,0.014613,0.009977,0.200875,0.0,0.478694,0.230576,6.187289,0.0,23
G500-5552,384.533333,358.9,48,22,266,241,9.022346,0.340436,0.01728,0.023688,0.183255,0.0,0.525983,0.1386,5.724975,0.0,76
G500-5553,131.066667,139.833333,27,21,130,123,8.04358,0.368568,0.008726,0.009716,0.28393,0.0,0.657701,0.122872,5.269549,0.0,30
G500-5554,311.622222,319.3,37,23,109,151,7.578688,0.354385,0.012119,0.01468,0.190421,0.0,0.968561,0.145601,4.82296,0.0,33
G500-5555,199.244444,206.166667,40,47,157,141,10.611909,0.31191,0.012538,0.00797,0.309707,0.0,1.127673,0.071652,4.387909,0.0,9
G500-5556,205.133333,196.1,46,42,99,127,12.517329,0.293715,0.007576,0.009009,0.284527,0.0,1.054083,0.117931,3.968191,0.0,46
G500-5557,43.0,49.266667,29,5,63,62,7.804109,0.260257,0.0181,0.004012,0.435127,0.000579,1.148705,0.186163,3.569221,0.0,27
G500-5558,178.8,175.933333,45,17,40,80,7.924986,0.232641,0.017609,0.00641,0.411336,0.015443,0.908496,0.160769,3.198772,0.0,16
G500-5559,177.577778,173.5,52,37,161,177,9.333553,0.294595,0.007325,0.007042,0.348793,0.0,0.684608,0.130189,2.867916,0.0,33
G500-5560,138.133333,118.033333,44,73,83,133,8.519209,0.241353,0.010782,0.00751,0.381073,0.0,0.782312,0.034666,2.59186,0.0,40
G500-5561,89.644444,85.7,36,50,23,30,4.945447,0.158634,0.016185,0.013984,0.524468,0.0,0.659855,0.1498,2.389673,0.0,31
