y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
2.493254,1,3,0,0,0.063,0.019408,0.003906,0,0.330482,0.333061,3.314289,0.786672,18.150991,0,0,Y,H
82.8,8,13,11,21,0.718762,0.148801,0.003876,0.001651,0.395344,0,2.861979,0.968794,17.760948,0,0,Y,H
55.511111,2,4,15,106,1.308019,0.415945,0.000129,0,0.300669,0,1.371181,0.411532,16.626174,0,0,Y,K
16.155556,2,5,0,2,0.003631,0.000605,0.001898,0,0.265382,0.152963,0.682461,0.703762,15.211866,0,0,Y,K
63.822222,6,7,20,40,2.326237,0.135141,0.006177,0.004676,0.473564,0,1.531237,0.049171,14.55632,0,8,Y,K
54.644444,2,4,20,27,1.799497,0.133926,0.006416,0,0.577767,0,2.415998,0.326372,13.651552,0,0,Y,J
80.888889,10,28,41,28,2.522708,0.278546,0.003593,0.008524,0.110061,0,2.739489,0.168218,13.109175,0,49,N,K
42.088889,17,95,28,94,3.661853,0.374115,0.011005,0.005249,0.393039,0,0.786124,0.043887,12.199248,0,22,Y,H
233.844444,8,57,36,9,2.843588,0.228691,0.010631,0.017427,0.313446,0,0.777427,0.219544,11.696156,0,11,Y,K
455.622222,137,59,201,401,7.010698,0.404864,0.019389,0.002889,0.035441,0,1.759354,0.119239,11.457995,0,4,N,H
17.244444,19,17,12,18,2.054542,0.101562,0.015518,0,0.723354,0.035691,2.256279,0.441499,11.370069,0,0,N,H
5.422222,5,0,0,1,0.914456,0.151789,0.004553,0,0.650616,0.035544,3.167258,1.123709,11.236408,0,0,Y,K
48.933333,8,13,67,74,0.684646,0.108232,0.007102,0.003482,0.203697,0,2.197745,0.322644,17.703885,0,0,N,J
114.866667,0,4,1,4,0.382153,0.048345,0.004957,0.035336,0.255641,0,1.00395,0.088052,16.610416,0,6,N,H
54.488889,1,1,7,8,0.031964,0.002567,0.001101,0.00285,0.41668,0,0.733651,0.297557,15.918277,0,3,Y,K
2.833829,0,1,7,1,0.014658,0.004886,0.003054,0,0.399039,0.38185,0.966772,0.377736,15.584747,0,0,N,H
7.044444,0,1,2,2,0.018056,0.005139,0.003554,0.003142,0.326665,0.446883,1.353164,0.286981,15.260312,0,0,Y,J
6.902778,0,1,3,1,0.253602,0.044118,0.006413,0,0.627014,0.250434,2.428395,0.339282,14.347666,0,0,N,K
7.666667,3,3,4,8,3.323365,0.362534,0.004028,0,0.288396,0.001655,2.749768,0.25662,14.065857,0,6,Y,H
27.533333,13,29,25,42,5.00047,0.431893,0.004263,0,0.347473,0,3.118548,0.397808,13.796417,0,0,Y,J
38.288889,8,80,47,31,3.100215,0.493218,0.002432,0,0.236876,0.035268,2.366897,0.428467,13.297621,0,0,N,K
241.422222,17,53,102,121,5.932414,0.458579,0.005517,0.003999,0.071941,0,1.896752,0.401071,13.069794,0,0,Y,H
278.177778,45,42,183,146,6.081241,0.402577,0.003254,0.016138,0.083171,0,1.446768,0.093667,12.857384,0,10,N,J
135.977778,29,119,57,85,2.389554,0.225384,0.016805,0.019061,0.243841,0,0.764246,0.018732,12.481904,0,7,N,K
120.177778,12,71,24,31,1.15713,0.076977,0.010227,0.011575,0.348125,0,0.761275,0.189943,12.320338,0,5,Y,H
3.08254,1,1,0,0,0.61727,0.102878,0.007778,0,0.860955,0,2.681258,1.496824,11.736282,0,0,Y,H
7.960714,0,4,0,0,0.674834,0.066298,0.002876,0.000624,0.746964,0,4.106371,0.44262,11.945891,0,0,Y,H
15.730556,0,1,2,1,0.142352,0.008728,0.006549,0,0.95625,0,3.940543,1.152015,13.063457,0,0,N,K
76.2,2,6,3,8,0.291659,0.060161,0.010031,0.008314,0.58336,0,3.044975,1.197491,18.786309,0,0,N,K
45.444444,0,2,4,2,0.233384,0.070859,0.008006,0.009633,0.522235,0,1.565154,0.380587,17.674948,0,0,N,K
59.2,0,1,2,4,0.681006,0.17787,0.003415,0.00747,0.379449,0,1.084275,0.34457,17.317523,0,0,Y,H
8.444444,2,4,2,4,0.966501,0.092422,0.003441,0.004036,0.539845,0.001517,0.35713,0.396505,16.624746,0,0,Y,H
102.6,2,22,25,13,1.395745,0.105674,0.008862,0.006701,0.414394,0,1.038957,0.120339,15.964579,0,3,N,H
58.377778,0,11,5,14,0.426315,0.077137,0.007671,0.00947,0.169809,0,1.518347,0.158377,15.648022,0,5,N,K
88.177778,2,7,7,0,2.24835,0.224802,0.006344,0.004035,0.241929,0.112602,2.007815,0.405635,15.341232,0,0,N,J
107.422222,0,4,7,13,0.964958,0.136391,0.006231,0.004048,0.365812,0.224433,2.468351,0.072128,15.044806,0,2,N,H
23.977778,3,6,4,0,4.615115,0.541703,0.002502,0.001853,0.222318,0,3.128162,0.259198,14.485572,0,6,N,K
106.066667,7,8,12,6,3.08566,0.378467,0.006344,0.004097,0.477533,0,3.456807,0.057005,14.224085,0,29,N,H
184.777778,3,21,86,13,1.31288,0.219641,0.005634,0.01345,0.251052,0.001517,2.966039,0.042047,13.9756,0,35,Y,K
71.822222,6,40,16,13,1.987523,0.247926,0.003271,0.005209,0.4238,0.022364,2.475818,0.430059,13.740822,0,0,Y,J
148.177778,9,89,77,69,4.065531,0.366097,0.008849,0.00405,0.222664,0,1.990469,0.433263,13.520466,0,0,Y,J
175.088889,37,61,72,164,4.592127,0.28088,0.018546,0.004028,0.274705,0,0.677377,0.172965,12.953046,0,9,N,K
114.311111,4,11,41,55,7.054657,0.192906,0.013202,0.00487,0.60028,0,0.78957,0.244401,12.65966,0,14,N,K
140.866667,43,19,78,92,3.868162,0.200461,0.013738,0.008867,0.170575,0,1.669731,0.177732,12.439959,0,9,N,H
12.622222,0,1,0,0,0.0003,0.00005,0.001365,0,0.849229,0.001136,4.237278,0.465645,12.537168,0,0,Y,K
23.311111,0,0,1,0,0,0,0.00664,0.006345,0.849918,0,4.664876,0.905836,12.655962,0,0,Y,K
3.699603,1,1,1,3,0.601808,0.165947,0.004663,0,0.603122,0,2.029148,0.747806,18.381906,0,0,N,H
100.888889,8,22,66,86,9.257998,0.591987,0.003841,0,0.111772,0,2.480111,0.152683,15.454115,0,6,N,H
63.955556,9,51,91,127,4.306765,0.446488,0.010054,0,0.16472,0,2.979412,0.040931,15.176378,0,14,N,J
30.911111,2,28,14,14,2.765781,0.354593,0.006269,0.00921,0.21311,0.003033,3.417871,0.239063,14.656332,0,8,Y,K
125.222222,8,24,12,20,1.690432,0.14415,0,0.022653,0.34719,0,2.917899,0.164649,14.415299,0,20,N,K
66.622222,20,48,45,64,3.075312,0.371459,0.005004,0,0.402141,0,1.917998,0.133066,13.974493,0,20,N,J
76.488889,72,39,173,230,8.482769,0.549828,0.005185,0,0.046369,0,1.418099,0.128993,13.776039,0,8,N,J
363.533333,84,46,240,506,7.409132,0.474264,0.005017,0.005582,0.06839,0,0.918312,0.128509,13.593088,0,65,N,K
36.644444,56,72,58,137,4.477726,0.394569,0.012959,0.004912,0.33789,0,0.419031,0.274186,13.426275,0,0,N,J
48.466667,3,0,23,27,1.16515,0.12003,0.012933,0.004956,0.441916,0,0.583239,0.122383,13.143457,0,32,Y,H
13.955556,0,3,1,1,0.870384,0.050802,0.015071,0,0.732044,0,1.623308,0.528327,12.795376,0,0,Y,J
115.866667,25,31,133,167,1.043417,0.092037,0.004764,0.004559,0.162486,0,3.121361,0.226985,12.852177,0,11,N,H
55.066667,5,19,18,21,0.44223,0.025174,0.003062,0.004193,0.4505,0,3.560551,0.167353,12.929472,0,14,N,K
2.99881,0,5,0,1,0.341527,0.056921,0.002678,0.001936,0.235272,0.402141,0.64413,0.2917,17.373806,0,0,N,J
7.311111,0,1,0,1,0.056691,0.018897,0.002377,0.001106,0.164143,0,1.610198,0.269299,16.44164,0,0,Y,H
74.755556,0,2,29,13,8.701776,0.532618,0,0,0.218101,0,2.558247,0.399316,15.868621,0,0,Y,J
50.844444,1,15,32,32,5.423623,0.382461,0.002771,0,0.412534,0,3.044762,0.407235,15.598267,0,0,N,H
33,3,49,27,21,2.97683,0.370924,0.00532,0.002704,0.383105,0.018533,3.535042,0.267997,15.33945,0,8,N,K
53.644444,5,8,11,4,2.175922,0.177638,0.005859,0.006652,0.414649,0,3.449433,0.286075,15.092764,0,0,Y,K
123.866667,3,17,22,45,3.265027,0.224544,0.004781,0.017213,0.390299,0,2.954807,0.310533,14.858813,0,0,N,K
108.088889,0,10,17,11,1.438204,0.150663,0.002474,0.011547,0.586238,0,2.462351,0.532473,14.638207,0,0,Y,H
79.644444,4,57,62,73,3.839629,0.43126,0.008345,0,0.286609,0,1.973693,0.10349,14.43156,0,2,Y,K
175.777778,27,119,123,210,4.491795,0.490857,0.006551,0.000581,0.030051,0,1.029584,0.309822,14.062557,0,8,N,K
37.666667,9,33,89,46,2.478634,0.260544,0.011596,0.00842,0.49842,0,0.626366,0.248244,13.901378,0,1,Y,K
3.163095,0,0,0,3,0.011693,0.00389,0.004192,0.00401,0.19443,0,0.746268,0.621368,13.628423,0,0,N,H
4.333333,1,0,0,0,0.867389,0.171595,0.005917,0.000499,0.581926,0.003033,1.178646,0.686483,13.517645,0,0,N,J
26.044444,0,1,1,1,0.012249,0.000997,0.00033,0,0.473983,0,1.649696,0.472316,13.424586,0,0,Y,K
41.555556,6,11,27,18,0.312319,0.030777,0.012573,0.00197,0.249046,0,2.898364,0.206503,13.347731,0,13,Y,K
96.466667,28,28,56,35,2.329671,0.101806,0.001339,0.006679,0.26208,0,3.366771,0.101532,13.422172,0,11,Y,K
16.311111,1,10,6,4,0,0,0.003836,0,0.822686,0,4.810304,1.438793,13.752567,0,0,N,H
3.297619,0,1,1,0,0,0,0.004849,0.002006,0.737005,0.013992,2.324823,1.207297,19.088253,0,0,N,J
7.377778,1,0,5,0,0,0,0.005201,0.001643,0.512567,0.024611,1.905452,0.708743,18.744444,0,0,N,H
67.8,0,7,5,2,0.012446,0.000691,0.01083,0.005547,0.346438,0.142731,1.535153,0.214242,18.407797,0,2,Y,H
55.644444,3,32,18,23,1.083246,0.085808,0.005687,0.001908,0.248441,0.03012,1.25803,0.299136,18.078711,0,0,Y,J
8.955556,1,11,0,1,0.183787,0.022492,0.001076,0.000845,0.394411,0,1.143934,0.521662,17.757606,0,0,N,H
9.377778,0,6,3,5,0.755622,0.199709,0.000791,0.003104,0.070422,0,1.867196,0.256074,16.846691,0,2,Y,J
38.777778,5,47,23,17,2.09201,0.353031,0.002641,0.002641,0.388266,0,3.659262,0.12686,15.772831,0,11,N,J
176.022222,8,18,85,123,9.867679,0.379536,0.00567,0.001957,0.220065,0.0091,3.0737,0.148071,15.305809,0,10,Y,J
202.177778,0,18,30,25,1.961521,0.173945,0.005531,0.004438,0.565431,0,2.603828,0.598619,15.091739,0,0,N,K
229.733333,22,45,172,232,6.708789,0.458675,0.010645,0,0.113885,0,2.147606,0.105306,14.891386,0,12,Y,H
71.155556,7,65,27,33,3.484925,0.446642,0.00658,0.004016,0.246997,0,1.332964,0.069801,14.534063,0,9,Y,H
93.622222,4,29,140,15,3.7319,0.464067,0.002644,0.004353,0.28472,0,1.05313,0.203019,14.37817,0,43,N,K
67.022222,0,6,5,2,0.793777,0.145005,0.002369,0.004574,0.665625,0,0.970244,0.265802,14.238138,0,16,N,J
45.177778,4,15,5,4,1.343125,0.214041,0.011666,0,0.45828,0,1.128567,0.343617,14.114439,0,0,Y,H
22.477778,1,3,0,0,1.655633,0.280008,0.010998,0.00061,0.422317,0.001517,1.451191,0.355827,14.007504,0,0,N,K
96.622222,10,27,42,58,3.236903,0.120915,0.007054,0.007361,0.498036,0,1.007842,0.202631,13.845424,0,11,N,H
71,1,2,1,2,0.408376,0.042183,0.00248,0.006879,0.401004,0.001517,0.671098,0.114226,13.790888,0,16,Y,J
10.108333,0,0,1,0,0.215443,0.035907,0.002707,0,0.615906,0,0.620484,0.540355,13.754322,0,0,Y,H
72.177778,5,6,14,18,0.543684,0.030301,0.006497,0,0.529958,0,2.749207,0.452351,13.843604,0,0,Y,K
261,24,44,103,141,3.603393,0.176366,0.004488,0.005722,0.14818,0,3.239254,0.019659,13.915393,0,10,N,J
231.444444,7,24,57,88,0.855652,0.046564,0.01135,0,0.153836,0,3.731942,0.515611,14.004677,0,0,N,K
8.777778,0,0,0,0,0,0,0,0.003977,0.902104,0,6.137596,0.965086,17.132512,0,0,Y,K
10.8,1,10,0,6,0.266869,0.037338,0.003222,0.002032,0.211419,0.396445,1.711201,0.431057,17.841212,0,0,Y,J
40.266667,3,38,5,8,3.582813,0.563194,0.003858,0,0.177715,0,2.971866,0.436991,16.711674,0,0,Y,K
63.377778,3,21,12,9,3.130327,0.327167,0.0032,0,0.362533,0,3.399696,0.515955,16.455177,0,0,N,H
54.119444,3,34,24,22,2.186789,0.270572,0.004892,0.00426,0.404413,0,3.844981,0.11288,16.210048,0,28,N,K
81.066667,12,29,47,76,4.199558,0.318917,0.000238,0.002363,0.199158,0,3.719151,0.313572,15.97681,0,0,N,H
91.711111,1,13,10,7,2.715286,0.166282,0.004996,0.004725,0.684756,0,2.827838,0.271797,15.54812,0,4,N,H
129.488889,11,40,144,122,7.638768,0.494257,0.005782,0.002212,0.085205,0,2.414324,0.18378,15.353724,0,8,N,H
35.022222,5,49,32,31,2.509552,0.332573,0.00463,0.004001,0.419375,0,1.730185,0.225861,15.007413,0,4,Y,K
86.422222,18,76,58,68,5.38509,0.492951,0.005451,0.003197,0.085898,0,1.817721,0.101171,14.498057,0,5,N,J
14.666667,6,25,21,7,1.644557,0.178002,0.003947,0.004602,0.433296,0.003033,1.318612,0.088731,14.41133,0,2,Y,K
203.311111,39,45,78,89,5.353856,0.366334,0.006613,0.001542,0.144628,0,0.820589,0.175564,14.341522,0,20,N,J
4.688889,1,18,3,0,0.176288,0.011623,0.00336,0,0.813965,0,0.690832,0.650456,14.235787,0,0,Y,J
196.333333,11,22,83,109,3.620895,0.165132,0.008037,0.001907,0.152217,0,3.185967,0.269666,14.409082,0,0,N,K
84.533333,1,5,2,3,0,0,0.001289,0.003999,0.878683,0,4.685538,1.02644,14.717338,0,0,Y,K
21.777778,0,0,0,0,0,0,0.001418,0,0.953521,0,5.18545,1.43629,14.852368,0,0,N,J
22.555556,1,2,0,0,0,0,0.002373,0,0.88983,0,5.744923,1.230344,19.104199,0,0,N,J
30.911111,0,0,0,0,0,0,0.001756,0.005709,0.677669,0.033164,2.375722,0.834315,19.165435,0,0,N,J
33.933333,3,39,8,6,0.046872,0.015624,0.00506,0.000356,0.407169,0,2.206808,0.605614,18.849581,0,0,N,K
3.583333,0,3,6,5,0.252694,0.038725,0.002066,0.002066,0.299492,0.302498,2.19588,0.50241,18.242596,0,0,Y,K
76.844444,11,53,33,63,4.489206,0.520893,0.015408,0.00414,0.149115,0,3.275007,0.060825,17.139531,0,2,N,K
113.177778,4,28,99,87,6.901796,0.508457,0.00365,0.00406,0.131037,0,3.943201,0.165274,16.423821,0,16,Y,J
41.8,2,18,31,9,2.683058,0.283506,0.005164,0.004988,0.472216,0,3.518682,0.039949,16.209093,0,25,N,K
142.311111,1,19,24,21,2.453185,0.305929,0.005085,0.009509,0.48012,0,3.116635,0.177365,16.007108,0,22,Y,K
101.4,10,50,155,104,4.100219,0.407443,0.0064,0.004143,0.12915,0,2.746945,0.052917,15.818354,0,29,Y,J
70.066667,3,32,40,38,3.423636,0.515406,0.005589,0.007157,0.100752,0,2.17032,0.138855,15.482439,0,18,Y,H
182.066667,21,51,165,108,3.958919,0.376492,0.002513,0.014899,0.149475,0.001192,1.968469,0.147714,15.204983,0,33,Y,H
122.155556,6,28,24,52,2.539028,0.171995,0.012626,0,0.225596,0,0.911585,0.482929,14.837881,0,0,Y,K
296.311111,113,50,156,306,5.133379,0.1559,0.008695,0.001929,0.140825,0,0.515378,0.151865,14.787005,0,8,N,J
16.933333,1,4,1,8,0.073127,0.004746,0.006288,0,0.536276,0,0.796787,0.411874,14.735708,0,0,Y,K
23.844444,3,24,23,24,0.250862,0.008128,0.006988,0,0.586144,0,3.210609,0.569477,14.903191,0,0,N,K
49.955556,6,3,18,71,0,0,0.006896,0.004012,0.625206,0,4.702328,0.7823,15.201431,0,0,Y,K
22.933333,0,0,0,0,0,0,0.003841,0.000365,0.992085,0,7.010959,1.12079,17.66344,0,0,N,J
12,0,2,0,1,0,0,0.0029,0.005411,0.81091,0,6.114521,0.733632,19.479576,0,0,Y,H
72.133333,2,40,16,12,0.247971,0.082657,0.006616,0.003465,0.383356,0,2.695122,0.366843,19.242925,0,0,N,K
59.866667,8,46,48,60,0.344464,0.114821,0.007689,0.004406,0.299055,0,2.64379,0.080953,18.941567,0,2,Y,J
6.177778,0,2,5,1,0.051182,0.008729,0.003835,0.002473,0.462796,0.109239,2.686181,0.500608,18.648747,0,0,N,K
44.466667,3,66,11,39,3.039349,0.380179,0.006287,0.002056,0.200154,0.214075,2.81807,0.153546,18.364873,0,6,Y,K
50.377778,1,25,15,12,1.736901,0.278463,0.002174,0.005205,0.417076,0,3.980615,0.068385,17.327428,0,18,N,J
55.488889,2,20,49,37,6.363165,0.59184,0.001373,0,0.257454,0,4.214924,0.474649,16.873807,0,0,Y,K
37.711111,5,23,31,28,3.592703,0.289499,0.00828,0,0.482394,0,3.820716,0.192153,16.664878,0,6,Y,J
65.155556,10,47,77,123,4.709129,0.374003,0.008553,0.002016,0.102886,0,2.845127,0.277431,16.115104,0,0,Y,J
11.2,0,13,5,6,0.341134,0.051519,0.00604,0,0.44642,0.005914,2.631926,0.361307,15.95899,0,0,N,H
7.252778,0,9,0,1,0.211859,0.044763,0.002209,0,0.672479,0,2.501865,0.514394,15.817148,0,0,Y,J
195.355556,20,40,173,179,6.973477,0.52839,0.013496,0,0.094223,0,2.029619,0.229259,15.480974,0,8,N,H
92.222222,4,50,44,50,2.273896,0.267979,0.008125,0,0.371482,0,1.598118,0.183597,15.399785,0,3,N,J
6.6,1,6,4,1,0.303297,0.032842,0.003199,0,0.717027,0,1.220085,0.414999,15.334477,0,0,Y,H
116.622222,9,39,55,45,3.005755,0.269579,0.009324,0.005626,0.219763,0.001517,0.926209,0.261971,15.252271,0,2,N,H
62.644444,25,53,60,63,3.024215,0.2735,0.010551,0.01019,0.214782,0,1.136878,0.121634,15.235635,0,2,Y,J
136.711111,3,38,20,28,2.831286,0.22775,0.006478,0,0.326566,0,1.492353,0.457737,15.235399,0,0,Y,J
27.4,0,22,6,3,0.673408,0.101767,0.004137,0,0.460803,0,1.913569,0.70436,15.251563,0,0,Y,K
112.8,4,8,5,7,0.926322,0.030427,0.006739,0,0.839423,0,3.754863,0.379878,15.478416,0,0,Y,J
51.355556,0,3,1,3,0.09363,0.015605,0.00277,0.004174,0.450439,0,4.626611,0.550371,15.686522,0,0,N,H
40.422222,0,0,0,1,0,0,0.00255,0.004004,0.873305,0,7.44746,0.488117,17.818186,0,0,N,J
4.336508,0,0,0,0,0,0,0.002901,0,0.760026,0,7.595202,0.621797,18.356834,0,0,Y,J
9.355556,0,6,0,0,0,0,0.004486,0.002017,0.870952,0,7.682126,0.265984,18.640444,0,0,Y,K
50.866667,0,2,1,2,0,0,0.002453,0.00504,0.839344,0,6.501584,0.249952,19.860447,0,4,N,K
246.133333,0,0,2,27,3.26272,0.097168,0.009245,0.001941,0.633723,0,6.207297,0.490575,20.184899,0,0,Y,K
57.911111,1,4,0,1,0.145088,0.006539,0.005378,0.003134,0.576248,0,5.940579,0.15143,20.516407,0,8,Y,H
3.641667,0,1,2,0,0,0,0.007563,0.000926,0.808415,0.017671,3.493633,0.255854,20.255568,0,2,N,H
75.266667,1,25,3,0,0.170311,0.05677,0.006725,0.010168,0.248131,0,3.187062,0.174234,19.641121,0,4,N,K
40.488889,4,37,3,4,0.530344,0.112202,0.009711,0.008225,0.360319,0,3.143773,0.457354,19.345967,0,0,N,K
18.622222,0,7,3,2,1.286501,0.275218,0.001069,0.004065,0.361626,0.008383,3.472915,0.282787,18.513369,0,2,Y,K
85.422222,5,39,17,18,2.553126,0.27459,0.002696,0.006311,0.27827,0,4.328854,0.074341,17.768603,0,27,Y,J
73.222222,0,4,2,3,0.406231,0.084882,0.005394,0.003918,0.786957,0,3.827128,0.584924,16.932054,0,0,Y,J
85.511111,8,29,44,43,2.969957,0.286333,0.005435,0,0.276977,0,2.99601,0.264275,16.299253,0,0,Y,K
109.377778,3,51,81,21,3.384021,0.364386,0.004685,0.007566,0.216738,0,2.967889,0.382108,16.17586,0,0,Y,K
186.866667,33,41,124,168,5.033346,0.418624,0.005258,0.004181,0.111675,0,2.709677,0.151184,16.067085,0,18,Y,K
40.688889,14,87,98,82,4.911065,0.453766,0.005438,0,0.048738,0,2.297167,0.231723,15.973229,0,12,Y,J
175.555556,11,41,106,126,5.990351,0.446792,0.007732,0,0.123092,0,1.926552,0.100857,15.894554,0,9,N,K
47.266667,10,75,94,127,4.824237,0.444204,0.012615,0,0.172638,0,1.626724,0.209274,15.831287,0,9,N,K
85.244444,12,50,25,40,2.88103,0.359884,0.005664,0.005995,0.207091,0,1.546213,0.248604,15.735566,0,1,N,J
40.822222,5,35,17,16,1.666155,0.240338,0.010661,0.000674,0.26779,0,1.92284,0.503761,15.750988,0,0,Y,K
49.177778,0,9,0,4,0.087278,0.006273,0.005933,0.002405,0.717199,0,3.508617,0.27222,15.970749,0,0,N,H
39.577778,8,21,32,61,2.01845,0.094557,0.006062,0.003142,0.250861,0,3.964046,0.163126,16.064172,0,5,N,K
31.377778,0,3,1,0,0,0,0.005529,0.000996,0.873823,0,7.419176,0.665051,17.761915,0,0,Y,J
4.308333,0,1,0,0,0,0,0,0.002074,0.898084,0,7.999888,0.530923,18.505784,0,0,Y,K
2.129464,0,1,0,0,0,0,0.002239,0,0.918242,0,7.203741,0.331552,19.935597,0,0,Y,H
13.044444,2,1,2,3,0,0,0.000614,0.001451,0.768586,0,6.903175,0.222762,20.246501,0,4,N,J
179.422222,21,27,51,143,2.526269,0.170443,0.00529,0.003242,0.275444,0,3.784851,0.128177,20.341197,0,2,N,K
66.955556,5,26,83,87,2.995787,0.093143,0.004182,0.001668,0.292891,0,3.674634,0.235894,19.474155,0,24,Y,K
10.177778,1,1,7,6,0.799297,0.10938,0.000372,0.000891,0.375378,0.311414,3.931262,0.292428,18.940124,0,4,N,K
18.955556,0,9,3,1,0.959691,0.196114,0.001528,0.002241,0.223476,0.23366,4.144969,0.047712,18.687458,0,2,Y,J
20.311111,2,6,14,10,0.916586,0.11899,0.002645,0.003044,0.486343,0.166019,4.405305,0.127617,18.444888,0,8,N,H
34.755556,0,1,1,3,0.990935,0.09544,0.003082,0.004025,0.459971,0.245589,4.704536,0.386615,18.212817,0,0,N,H
20.6,0,0,1,0,0,0,0.002884,0.000258,0.846735,0.01365,4.226542,0.909377,17.397641,0,0,Y,K
16.444444,0,3,2,1,0.140118,0.025581,0.009931,0.003965,0.795392,0.005879,3.961811,0.443808,17.224131,0,0,N,J
22.644444,2,31,20,8,1.960886,0.18052,0.002251,0.002037,0.424045,0.033356,3.745429,0.058382,17.063514,0,2,N,K
31.222222,5,54,22,22,1.985831,0.270604,0.006958,0.004577,0.272055,0,3.400785,0.479436,16.66259,0,0,N,K
244.133333,34,43,232,189,4.198249,0.436093,0.007081,0.004527,0.101676,0,2.999995,0.099403,16.557014,0,23,Y,J
93.555556,9,53,74,58,3.78352,0.391228,0.007074,0.003045,0.112163,0,2.566287,0.127611,16.46595,0,6,Y,K
11.333333,3,21,8,4,1.898826,0.243323,0.006016,0,0.420444,0.008405,1.700696,0.367979,16.328291,0,0,Y,H
67.911111,0,33,10,13,2.738836,0.321332,0.00728,0,0.318636,0.031025,1.340014,0.420263,16.282073,0,0,Y,K
64.177778,11,41,35,49,3.13337,0.378001,0.005314,0.003691,0.193365,0,1.094946,0.26853,16.251114,0,6,Y,H
223.911111,41,27,84,101,4.491788,0.334361,0.004758,0.011919,0.190918,0,1.049846,0.039604,16.235501,0,27,Y,K
109.488889,22,43,92,112,5.599834,0.407938,0.007771,0,0.204681,0,1.226967,0.375492,16.235279,0,0,Y,H
88.377778,13,31,90,83,2.324126,0.160845,0.014928,0.005289,0.220589,0,1.552004,0.124034,16.250449,0,8,N,J
28.755556,8,25,7,25,1.327016,0.062806,0.003124,0.004896,0.499995,0,3.319909,0.215041,16.463544,0,16,N,K
23.688889,0,0,0,1,0,0,0.00295,0.004296,0.835914,0.008407,4.141467,1.265381,16.778757,0,0,Y,K
22.044444,0,0,0,0,0,0,0.001399,0.002778,0.956778,0,6.307682,0.553749,17.775924,0,0,N,H
15.3,0,0,0,0,0,0,0,0.000198,0.995937,0,6.731223,0.600172,17.985447,0,0,N,K
4.777778,0,4,1,0,0,0,0.001581,0.003046,0.783584,0,5.976728,0.252107,21.928873,0,4,N,H
17.933333,0,0,0,0,0,0,0,0.004565,0.177968,0,4.562469,0.401416,22.964187,0,0,N,H
6.647619,0,3,2,3,0,0,0.00607,0,0.522579,0.023876,4.611604,0.74186,21.348587,0,0,N,H
35.155556,9,28,30,31,1.476646,0.067718,0.005302,0.003431,0.27881,0,4.268346,0.24227,20.742415,0,9,N,H
41.155556,17,17,33,49,0.797971,0.041483,0.01678,0.018864,0.460929,0,4.176688,0.185817,20.450931,0,21,Y,J
42.444444,1,7,6,10,0.099387,0.006293,0.005383,0.004644,0.805415,0,4.14375,0.219904,20.167632,0,8,N,J
30.666667,12,26,28,42,2.646595,0.05653,0.005421,0.002163,0.235973,0,4.25706,0.347978,19.626996,0,0,N,J
24.622222,0,3,1,1,0.131404,0.006861,0.001703,0.004021,0.65788,0.004484,5.101602,0.244866,18.659854,0,26,N,H
80.844444,1,0,0,1,1.189193,0.065038,0.002571,0,0.54696,0.25651,5.408538,0.353367,18.44405,0,0,N,J
5.769444,0,0,0,0,0,0,0.003537,0,0.47691,0.190671,5.236012,0.829949,18.239401,0,0,Y,K
78.155556,7,10,32,51,1.860367,0.156122,0.004926,0.008794,0.491048,0,0.559982,0.202798,16.73544,0,9,N,J
20.466667,0,23,8,9,0.186073,0.011379,0.007813,0.005874,0.295137,0.035259,1.73879,0.39089,16.779552,0,0,Y,K
3.834921,0,6,1,0,0,0,0.003815,0,0.493014,0.045115,2.219608,0.398672,16.823976,0,0,N,H
19.977778,0,10,1,9,0,0,0.008496,0,0.453034,0,2.707384,0.024643,16.883097,0,2,Y,J
50.488889,8,25,12,25,1.301832,0.090958,0.008657,0.004587,0.289728,0,3.061359,0.281759,16.956761,0,0,Y,J
36.244444,0,0,2,0,0,0,0.004479,0.005052,0.78839,0.006302,4.057337,1.502179,17.392612,0,0,Y,K
16.644444,0,0,0,0,0,0,0.00588,0.001002,0.974696,0,4.796563,1.078941,17.691483,0,0,Y,J
31.555556,0,0,1,0,0,0,0.005141,0.00615,0.646284,0.0336,5.617121,0.154574,18.040902,0,2,N,K
11.555556,1,10,5,3,0,0,0,0.003389,0.605765,0.010615,6.047691,0.169692,18.233676,0,2,Y,J
5.175,0,0,1,2,0,0,0.006521,0,0.875934,0,6.140805,0.336876,22.301546,0,0,Y,J
4.272222,0,3,1,0,0,0,0.000113,0.001616,0.770334,0.009097,5.678124,0.448455,22.635188,0,0,N,J
2.276984,0,3,2,0,0,0,0,0.002102,0.803237,0,5.222328,0.133035,22.974868,0,2,Y,K
21.155556,0,2,3,4,0,0,0.002893,0.004812,0.800836,0,4.775387,0.133115,23.32032,0,2,Y,H
26.288889,0,0,0,0,0,0,0.00173,0.006327,0.659538,0,3.920147,0.925908,24.027546,0,0,N,J
10.377778,0,0,0,0,0,0,0,0.000107,0.883871,0,3.151314,1.077588,24.75497,0,0,N,K
3.052778,0,3,1,1,0,0,0.002125,0,0.724454,0.017859,4.887383,0.50994,21.441512,0,0,Y,K
